datetime,Unnamed: 0.1,Unnamed: 0,Site Name,Management Domain,ManageObject_x,Ambient temperature(℃),PV Temperature(℃),Wind speed(m/s),Wind direction(°),Daily irradiation(MJ/㎡),Irradiance(W/㎡),Device connection status,ManageObject_y,Inverter status,Grid voltage/Grid AB line voltage(V),BC line voltage(V),CA line voltage(V),Phase A voltage(V),Phase B voltage(V),Phase C voltage(V),Grid current/Grid phase A current(A),Phase B current(A),Phase C current(A),Inverter efficiency(%),Device internal temperature(℃),Power factor,Grid frequency(Hz),Active power(kW),Output reactive power(kvar),Daily energy(kWh),Total input power(kW),PV1 input voltage(V),PV2 input voltage(V),PV3 input voltage(V),PV4 input voltage(V),PV5 input voltage(V),PV6 input voltage(V),PV7 input voltage(V),PV8 input voltage(V),PV9 input voltage(V),PV10 input voltage(V),PV11 input voltage(V),PV12 input voltage(V),PV13 input voltage(V),PV14 input voltage(V),PV15 Input Voltage(V),PV16 Input Voltage(V),PV17 Input Voltage(V),PV18 Input Voltage(V),PV19 Input Voltage(V),PV20 Input Voltage(V),PV1 input current(A),PV2 input current(A),PV3 input current(A),PV4 input current(A),PV5 input current(A),PV6 input current(A),PV7 input current(A),PV8 input current(A),PV9 input current(A),PV10 input current(A),PV11 input current(A),PV12 input current(A),PV13 input current(A),PV14 input current(A),PV15 Input Current(A),PV16 Input Current(A),PV17 Input Current(A),PV18 Input Current(A),PV19 Input Current(A),PV20 Input Current(A),Cumulative energy(kWh),Inverter startup time,Inverter shutdown time,MPPT 1 DC cumulative energy(kWh),MPPT 2 DC cumulative energy(kWh),MPPT 3 DC cumulative energy(kWh),MPPT 4 DC cumulative energy(kWh),MPPT 5 DC cumulative energy(kWh),MPPT 6 DC cumulative energy(kWh),MPPT 7 DC cumulative energy(kWh),MPPT 8 DC cumulative energy(kWh),MPPT 9 DC cumulative energy(kWh),MPPT 10 DC cumulative energy(kWh),Monthly energy(kWh),Annual energy(kWh),Voltage between PV– and the ground(V),Total DC input energy(kWh),Accumulated amount of absorbed electricity(kWh),time,year,month,day,hour,dayofweek,dayname,hourofweek,hourofmonth,date,Hieu suat,date_ordinal,stt,hstt,saiso
2022-07-19 12:05:00,22021,3054,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,34.1,52.6,2.4,,13.874,961.0,Online,1020C0058922/INVT_08,Grid connected,405.2,401.4,402.4,235.7,231.1,230.4,143.17,143.711,143.517,98.16,71.6,0.999,50.02,99.927,-1.009,398.44,101.78,643.5,643.5,659.2,659.2,646.3,646.3,647.7,647.7,655.9,655.9,651.3,651.3,648.0,648.0,659.9,659.9,650.3,650.3,660.1,660.1,15.42,0.0,0.0,15.28,15.55,0.0,0.0,15.39,15.26,0.0,0.0,15.29,15.68,0.0,15.52,0.0,0.0,15.65,15.34,0.0,71789.44,2022/07/19 05:06:55,2022/07/18 18:21:21,7273.03,7356.76,7352.75,7216.67,7311.66,7237.9,7391.76,7475.23,7371.12,7415.24,11150.9,71786.56,0.0,73402.12,0.0,2022-07-19 12:05:00,2022,7,19,12,1,Tuesday,36,444,2022-07-19,17.010306594168497,738355,118,17.06205029344895,-0.0030326776905775094
2022-07-21 12:45:00,22359,3392,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.2,49.1,3.7,,12.749,1001.9,Online,1020C0058922/INVT_08,Grid connected,397.1,392.2,394.7,231.3,226.6,227.0,150.397,151.128,150.968,98.05,70.4,0.998,50.1,102.954,2.39,367.33,104.937,671.6,671.6,685.9,685.9,674.9,674.9,675.3,675.3,683.7,683.7,678.5,678.5,675.6,675.6,687.6,687.6,678.0,678.0,687.6,687.6,15.31,0.0,0.0,15.25,15.43,0.0,0.0,15.28,15.25,0.0,0.0,15.2,15.56,0.0,15.46,0.0,0.0,15.51,15.5,0.0,73024.54,2022/07/21 05:10:45,2022/07/20 18:16:41,7398.07,7482.92,7479.21,7341.14,7437.18,7362.6,7518.94,7603.42,7497.82,7542.36,12386.1,73021.76,0.0,74663.66,0.0,2022-07-21 12:45:00,2022,7,21,12,3,Thursday,84,492,2022-07-21,16.821989211777257,738357,120,17.054078645224912,-0.013609027979511468
2022-07-22 11:55:00,22514,3547,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.3,52.2,3.9,,14.207,976.5,Online,1020C0058922/INVT_08,Grid connected,406.2,401.8,402.6,236.0,232.1,230.7,145.582,146.251,146.012,98.14,74.2,1.0,50.0,101.77,2.307,406.73,103.709,636.7,636.7,648.2,648.2,632.0,632.0,633.8,633.8,641.9,641.9,638.7,638.7,631.4,631.4,651.7,651.7,648.2,648.2,638.3,638.3,16.05,0.0,0.0,16.02,16.11,0.0,0.0,16.21,16.26,0.0,0.0,16.0,16.41,0.0,16.04,0.0,0.0,16.01,16.25,0.0,73626.7,2022/07/22 05:02:18,2022/07/21 18:17:10,7459.15,7544.69,7540.99,7401.92,7498.47,7423.28,7581.0,7666.36,7559.61,7604.62,12988.16,73623.82,0.0,75280.09,0.0,2022-07-22 11:55:00,2022,7,22,11,4,Friday,107,515,2022-07-22,17.057574689203058,738358,121,17.050092821112894,0.0004388168538823969
2022-07-24 11:45:00,22844,3877,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.8,51.3,3.4,,13.656,975.1,Online,1020C0058922/INVT_08,Grid connected,401.9,397.1,398.4,233.2,229.6,228.8,145.026,145.818,145.578,98.17,76.8,1.0,50.0,100.403,3.369,387.61,102.306,616.0,616.0,629.6,629.6,627.8,627.8,618.8,618.8,628.4,628.4,623.1,623.1,613.8,613.8,618.2,618.2,623.3,623.3,610.4,610.4,16.19,0.0,0.0,16.56,16.43,0.0,0.0,16.3,16.41,0.0,0.0,16.23,16.7,0.0,16.61,0.0,0.0,16.48,16.77,0.0,75094.7,2022/07/24 05:05:08,2022/07/23 18:23:34,7607.9,7694.82,7691.53,7550.07,7647.61,7571.53,7732.36,7819.07,7710.72,7755.75,14456.25,75091.91,0.0,76781.73,0.0,2022-07-24 11:45:00,2022,7,24,11,6,Sunday,155,563,2022-07-24,16.85097486857317,738360,123,17.04212117288886,-0.011216109918275237
2022-07-25 11:40:00,23009,4042,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.6,52.2,1.9,,13.089,966.4,Online,1020C0058922/INVT_08,Grid connected,407.0,401.2,402.8,235.9,231.3,231.0,141.675,142.526,141.978,98.13,75.8,0.998,49.96,99.293,-0.505,373.6,101.143,628.2,628.2,637.3,637.3,628.3,628.3,622.2,622.2,640.8,640.8,632.4,632.4,634.5,634.5,639.6,639.6,633.5,633.5,638.8,638.8,15.92,0.0,0.0,15.9,15.83,0.0,0.0,15.95,15.66,0.0,0.0,15.9,15.99,0.0,15.92,0.0,0.0,15.91,16.07,0.0,75873.47,2022/07/25 05:05:40,2022/07/24 18:24:53,7686.65,7774.45,7771.26,7628.46,7726.74,7650.12,7812.61,7900.15,7790.7,7836.03,15235.11,75870.77,0.0,77577.17,0.0,2022-07-25 11:40:00,2022,7,25,11,0,Monday,11,587,2022-07-25,16.809391503624543,738361,124,17.038135348776837,-0.013425403688245496
2022-07-26 11:35:00,23174,4207,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.4,50.8,2.8,,12.85,965.7,Online,1020C0058922/INVT_08,Grid connected,404.8,400.3,401.6,235.5,231.1,230.6,143.164,144.137,143.509,98.15,75.0,1.0,49.98,99.921,3.443,366.25,101.794,634.1,634.1,643.1,643.1,640.1,640.1,627.6,627.6,645.6,645.6,633.8,633.8,633.7,633.7,649.3,649.3,639.2,639.2,642.8,642.8,15.87,0.0,0.0,15.81,15.7,0.0,0.0,15.97,15.57,0.0,0.0,15.84,16.09,0.0,15.82,0.0,0.0,15.94,15.97,0.0,76650.65,2022/07/26 05:06:10,2022/07/25 18:23:09,7765.36,7853.77,7850.76,7706.77,7805.69,7728.51,7892.67,7981.06,7870.57,7916.06,16012.11,76647.77,0.0,78371.22,0.0,2022-07-26 11:35:00,2022,7,26,11,1,Tuesday,35,611,2022-07-26,16.929846929260624,738362,125,17.03414952466482,-0.0061231466386489995
2022-07-27 11:55:00,23343,4376,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.2,49.7,2.0,,13.879,987.5,Online,1020C0058922/INVT_08,Grid connected,399.2,395.1,396.2,231.9,227.6,226.9,148.026,148.782,148.439,98.19,75.5,1.0,49.91,101.898,-1.412,396.66,103.84,655.9,655.9,669.3,669.3,658.8,658.8,659.7,659.7,667.7,667.7,662.1,662.1,658.8,658.8,669.9,669.9,659.8,659.8,669.1,669.1,15.55,0.0,0.0,15.42,15.69,0.0,0.0,15.47,15.48,0.0,0.0,15.38,15.82,0.0,15.72,0.0,0.0,15.73,15.52,0.0,77463.79,2022/07/27 05:08:34,2022/07/26 18:23:13,7847.59,7936.87,7933.94,7788.78,7888.43,7810.54,7976.43,8065.8,7954.07,7999.84,16825.34,77461.0,0.0,79202.29,0.0,2022-07-27 11:55:00,2022,7,27,11,2,Wednesday,59,635,2022-07-27,16.888872524811838,738363,126,17.0301637005528,-0.008296524814754276
2022-07-30 12:35:00,23845,4878,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.3,49.0,3.7,,15.473,957.9,Online,1020C0058922/INVT_08,Grid connected,391.0,386.8,387.7,227.6,223.4,222.2,146.268,146.808,146.394,98.19,75.0,0.998,50.18,98.583,0.997,438.79,100.451,666.5,666.5,680.9,680.9,669.2,669.2,669.6,669.6,678.0,678.0,672.6,672.6,669.7,669.7,681.4,681.4,671.4,671.4,682.8,682.8,14.82,0.0,0.0,14.73,14.81,0.0,0.0,14.58,14.75,0.0,0.0,14.53,14.93,0.0,14.84,0.0,0.0,14.86,14.62,0.0,79735.71,2022/07/30 05:03:31,2022/07/29 18:17:20,8077.16,8169.46,8166.33,8017.19,8119.56,8039.83,8210.49,8302.56,8187.51,8233.99,19097.17,79732.83,0.0,81524.08,0.0,2022-07-30 12:35:00,2022,7,30,12,5,Saturday,132,708,2022-07-30,16.842523959735292,738366,129,17.018206228216744,-0.010323195413519278
2022-07-31 12:35:00,24009,5042,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.9,49.6,4.9,,15.452,1035.6,Online,1020C0058922/INVT_08,Grid connected,400.4,395.1,396.2,233.2,228.9,227.3,155.613,156.308,155.796,98.07,75.1,1.0,49.69,107.081,-2.075,428.75,109.188,629.8,629.8,641.8,641.8,634.9,634.9,623.1,623.1,645.3,645.3,635.4,635.4,631.6,631.6,645.1,645.1,633.3,633.3,644.4,644.4,16.93,0.0,0.0,17.26,16.93,0.0,0.0,17.23,16.92,0.0,0.0,17.0,17.34,0.0,17.16,0.0,0.0,17.17,16.93,0.0,80453.05,2022/07/31 05:09:46,2022/07/30 18:15:08,8149.58,8242.8,8239.72,8089.16,8192.62,8112.23,8284.37,8377.51,8261.33,8307.91,19814.61,80450.27,0.0,82257.23,0.0,2022-07-31 12:35:00,2022,7,31,12,6,Sunday,156,732,2022-07-31,16.933859490185473,738367,130,17.014220404104726,-0.004723161685378575
2022-08-01 11:45:00,24163,82,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.2,51.4,3.1,,13.059,978.6,Online,1020C0058922/INVT_08,Grid connected,405.8,400.1,402.0,235.4,231.2,230.1,146.315,147.162,146.461,98.12,70.1,1.0,50.09,101.998,3.064,378.74,103.974,619.2,619.2,652.4,652.4,629.8,629.8,639.0,639.0,646.4,646.4,634.9,634.9,628.7,628.7,650.1,650.1,637.9,637.9,644.7,644.7,16.41,0.0,0.0,16.11,16.37,0.0,0.0,16.07,16.09,0.0,0.0,16.15,16.58,0.0,16.23,0.0,0.0,16.31,16.29,0.0,81047.26,2022/08/01 05:05:30,2022/07/31 18:17:15,8209.98,8303.84,8300.84,8149.26,8253.14,8172.24,8345.75,8439.54,8322.6,8369.23,378.83,81044.47,0.0,82866.42,0.0,2022-08-01 11:45:00,2022,8,1,11,0,Monday,11,11,2022-08-01,17.06446288887372,738368,131,17.01023457999271,0.003187981248935536
2022-08-02 12:25:00,24334,253,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.5,50.5,2.2,,15.906,976.4,Online,1020C0058922/INVT_08,Grid connected,398.3,393.1,395.1,231.6,226.7,226.5,149.79,150.627,150.266,98.13,75.8,0.998,50.04,102.614,0.759,452.28,104.581,632.2,632.2,644.0,644.0,645.5,645.5,631.4,631.4,649.2,649.2,631.5,631.5,636.7,636.7,642.4,642.4,636.4,636.4,649.7,649.7,16.36,0.0,0.0,16.15,16.23,0.0,0.0,16.45,16.09,0.0,0.0,16.33,16.47,0.0,16.47,0.0,0.0,16.47,16.3,0.0,81865.8,2022/08/02 05:10:59,2022/08/01 18:15:11,8293.09,8387.9,8384.82,8231.99,8336.52,8254.81,8430.15,8524.9,8406.77,8453.57,1197.28,81862.92,0.0,83704.52,0.0,2022-08-02 12:25:00,2022,8,2,12,1,Tuesday,36,36,2022-08-02,17.202758874838917,738369,132,17.006248755880687,0.011555171383123368
2022-08-03 12:25:00,24497,416,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.6,52.0,2.4,,14.396,997.5,Online,1020C0058922/INVT_08,Grid connected,400.0,394.8,397.4,232.2,228.4,227.3,152.696,153.385,153.221,98.1,62.8,1.0,50.16,105.044,3.443,405.56,107.068,652.0,652.0,666.9,666.9,654.6,654.6,656.2,656.2,664.1,664.1,661.3,661.3,657.0,657.0,667.2,667.2,658.0,658.0,668.7,668.7,16.0,0.0,0.0,15.96,16.12,0.0,0.0,16.0,15.91,0.0,0.0,15.91,16.25,0.0,16.13,0.0,0.0,16.3,15.94,0.0,82461.95,2022/08/03 05:08:55,2022/08/02 18:17:20,8353.57,8449.14,8446.01,8292.17,8397.28,8314.83,8491.59,8587.16,8468.13,8515.04,1793.53,82459.17,0.0,84314.92,0.0,2022-08-03 12:25:00,2022,8,3,12,2,Wednesday,60,60,2022-08-03,17.23930956959977,738370,133,17.00226293176867,0.01394206399362161
2022-08-04 11:50:00,24652,571,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,34.4,51.0,2.9,,13.672,1003.2,Online,1020C0058922/INVT_08,Grid connected,404.4,399.5,400.8,234.4,230.6,230.2,148.228,148.928,148.834,98.15,74.6,0.999,49.91,103.202,1.045,387.63,105.126,667.1,667.1,666.7,666.7,666.3,666.3,666.7,666.7,665.8,665.8,665.9,665.9,666.3,666.3,666.6,666.6,666.0,666.0,666.1,666.1,15.15,0.0,0.0,15.85,15.48,0.0,0.0,15.31,15.75,0.0,0.0,15.37,15.58,0.0,16.04,0.0,0.0,15.76,15.94,0.0,83105.0,2022/08/04 05:12:33,2022/08/03 18:12:42,8418.82,8514.88,8512.07,8357.05,8462.62,8379.75,8557.86,8654.16,8534.57,8581.25,2436.57,83102.21,0.0,84973.03,0.0,2022-08-04 11:50:00,2022,8,4,11,3,Thursday,83,83,2022-08-04,16.83044887984343,738371,134,16.99827710765665,-0.009873249315227647
2022-08-05 09:50:00,24790,709,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,36.1,50.3,1.7,,6.019,981.3,Online,1020C0058922/INVT_08,Grid connected,390.1,385.0,387.2,226.4,222.0,221.3,152.202,153.237,152.476,98.1,56.8,1.0,49.93,101.953,-1.862,175.34,103.938,643.7,643.7,650.1,650.1,654.2,654.2,651.7,651.7,647.8,647.8,661.4,661.4,655.6,655.6,650.2,650.2,657.3,657.3,652.5,652.5,15.73,0.0,0.0,15.68,16.05,0.0,0.0,15.77,15.87,0.0,0.0,15.67,16.04,0.0,15.9,0.0,0.0,16.14,16.04,0.0,83559.28,2022/08/05 05:13:24,2022/08/04 18:09:03,8464.85,8561.3,8558.74,8402.76,8508.89,8425.57,8604.76,8701.64,8581.49,8628.2,2890.85,83556.49,0.0,85438.2,0.0,2022-08-05 09:50:00,2022,8,5,9,4,Friday,105,105,2022-08-05,17.01161868581382,738372,135,16.994291283544634,0.0010196013461274997
2022-08-13 12:25:00,25976,1895,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.3,50.4,4.1,,14.487,956.0,Online,1020C0058922/INVT_08,Grid connected,398.4,393.5,394.0,231.6,227.5,225.6,145.4,146.159,145.753,98.14,76.7,1.0,49.91,99.419,3.65,411.52,101.241,623.9,623.9,624.0,624.0,622.8,622.8,632.7,632.7,625.1,625.1,615.4,615.4,635.6,635.6,625.9,625.9,631.8,631.8,625.2,625.2,15.95,0.0,0.0,16.25,16.17,0.0,0.0,15.81,16.16,0.0,0.0,16.22,16.08,0.0,16.45,0.0,0.0,16.15,16.35,0.0,86183.76,2022/08/13 05:25:19,2022/08/12 18:19:48,8732.37,8829.13,8829.86,8667.36,8776.61,8691.67,8877.03,8975.46,8852.15,8899.47,5515.33,86180.97,0.0,88131.11,0.0,2022-08-13 12:25:00,2022,8,13,12,5,Saturday,132,300,2022-08-13,17.008719400878842,738380,143,16.962404690648484,0.002730433041483346
2022-08-14 11:55:00,26133,2052,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.1,51.1,3.2,,12.688,987.9,Online,1020C0058922/INVT_08,Grid connected,404.4,399.0,399.7,234.3,230.7,229.7,147.238,147.999,147.329,98.11,72.6,1.0,50.09,102.21,2.016,356.67,104.179,627.0,627.0,644.0,644.0,636.3,636.3,626.4,626.4,636.0,636.0,632.7,632.7,632.0,632.0,641.2,641.2,633.1,633.1,640.5,640.5,16.13,0.0,0.0,16.21,16.37,0.0,0.0,16.25,16.33,0.0,0.0,16.09,16.54,0.0,16.5,0.0,0.0,16.3,16.51,0.0,86839.03,2022/08/14 05:24:51,2022/08/13 18:25:43,8798.94,8896.28,8897.17,8733.54,8843.27,8757.89,8944.68,9043.76,8919.49,8966.94,6170.6,86836.24,0.0,88801.96,0.0,2022-08-14 11:55:00,2022,8,14,11,6,Sunday,155,323,2022-08-14,16.93714796132435,738381,144,16.958418866536466,-0.0012542976665171014
2022-08-15 12:25:00,26299,2218,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,34.0,51.6,3.2,,14.672,967.1,Online,1020C0058922/INVT_08,Grid connected,404.0,399.4,400.6,235.2,230.3,230.4,144.024,144.779,144.281,98.13,75.6,1.0,50.01,100.102,0.637,415.04,102.03,623.1,623.1,644.7,644.7,631.8,631.8,628.5,628.5,644.6,644.6,632.5,632.5,630.9,630.9,653.7,653.7,628.6,628.6,638.9,638.9,15.9,0.0,0.0,16.03,15.87,0.0,0.0,15.83,15.78,0.0,0.0,15.98,16.27,0.0,15.93,0.0,0.0,16.09,16.16,0.0,87632.02,2022/08/15 05:27:04,2022/08/14 18:10:37,8879.25,8977.44,8978.61,8813.54,8924.04,8838.25,9026.39,9126.51,9000.95,9048.61,6963.59,87629.23,0.0,89613.59,0.0,2022-08-15 12:25:00,2022,8,15,12,0,Monday,12,348,2022-08-15,16.944532295796535,738382,145,16.954433042424444,-0.0005839621179390353
2022-08-16 12:20:00,26459,2378,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.3,50.5,3.7,,13.58,1022.6,Online,1020C0058922/INVT_08,Grid connected,401.8,396.4,398.0,233.6,229.1,228.7,153.138,153.875,153.423,98.15,68.7,0.997,50.09,106.057,-0.094,388.94,108.111,676.1,676.1,675.7,675.7,675.0,675.0,675.4,675.4,674.4,674.4,675.0,675.0,675.3,675.3,675.7,675.7,675.0,675.0,675.1,675.1,15.51,0.0,0.0,16.11,15.78,0.0,0.0,15.65,16.04,0.0,0.0,15.75,15.93,0.0,16.31,0.0,0.0,16.04,16.11,0.0,88326.73,2022/08/16 05:29:42,2022/08/15 18:21:02,8949.63,9048.61,9049.91,8883.58,8994.91,8908.5,9097.92,9198.95,9072.08,9119.98,7658.3,88323.94,0.0,90324.07,0.0,2022-08-16 12:20:00,2022,8,16,12,1,Tuesday,36,372,2022-08-16,16.979980166936862,738383,146,16.950447218312426,0.001742310880891073
2022-08-17 13:15:00,26631,2550,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.2,48.6,2.7,,14.749,988.6,Online,1020C0058922/INVT_08,Grid connected,396.0,391.8,393.2,230.7,226.0,225.3,151.307,152.131,151.994,98.06,56.6,1.0,50.1,103.081,-0.484,406.36,105.099,707.5,707.5,707.2,707.2,706.8,706.8,707.2,707.2,706.2,706.2,706.4,706.4,706.9,706.9,707.2,707.2,706.5,706.5,706.7,706.7,14.33,0.0,0.0,14.94,14.57,0.0,0.0,14.44,14.85,0.0,0.0,14.65,14.71,0.0,15.12,0.0,0.0,14.97,14.92,0.0,88969.09,2022/08/17 05:26:44,2022/08/16 18:20:52,9014.29,9114.44,9115.67,8948.07,9060.41,8973.16,9164.06,9266.16,9137.95,9186.17,8300.57,88966.21,0.0,90980.38,0.0,2022-08-17 13:15:00,2022,8,17,13,2,Wednesday,61,397,2022-08-17,17.07462051513442,738384,147,16.94646139420041,0.0075625889058981545
2022-08-18 13:30:00,26794,2713,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.2,45.8,4.3,,18.028,995.5,Online,1020C0058922/INVT_08,Grid connected,395.3,390.0,391.7,230.3,224.9,224.6,153.532,154.088,153.921,98.12,68.8,0.998,49.95,104.434,3.714,506.87,106.467,687.9,687.9,698.6,698.6,687.3,687.3,688.3,688.3,697.6,697.6,695.9,695.9,694.2,694.2,702.6,702.6,692.9,692.9,703.0,703.0,15.24,0.0,0.0,15.19,15.37,0.0,0.0,15.21,15.16,0.0,0.0,15.13,15.49,0.0,15.39,0.0,0.0,15.48,15.18,0.0,89625.33,2022/08/18 05:27:39,2022/08/17 18:15:04,9080.47,9181.48,9182.8,9014.19,9127.12,9039.37,9231.73,9334.58,9205.39,9253.85,8956.9,89622.54,0.0,91650.98,0.0,2022-08-18 13:30:00,2022,8,18,13,3,Thursday,85,421,2022-08-18,17.17698098889536,738385,148,16.94247557008839,0.01384127235933472
2022-08-22 12:20:00,27417,3336,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.4,50.2,3.5,,14.351,955.5,Online,1020C0058922/INVT_08,Grid connected,401.4,396.2,397.0,233.2,229.1,228.3,143.993,144.951,144.401,98.17,74.5,0.999,50.1,99.438,-2.201,408.85,101.312,636.3,636.3,637.7,637.7,630.0,630.0,636.9,636.9,639.7,639.7,632.3,632.3,637.8,637.8,650.4,650.4,641.8,641.8,646.4,646.4,15.69,0.0,0.0,15.92,15.89,0.0,0.0,15.68,15.68,0.0,0.0,15.79,16.12,0.0,15.69,0.0,0.0,15.67,15.81,0.0,91472.29,2022/08/22 05:29:47,2022/08/21 18:13:24,9268.19,9369.65,9373.1,9200.56,9314.75,9226.67,9422.74,9526.71,9395.65,9443.94,10803.77,91469.41,0.0,93541.96,0.0,2022-08-22 12:20:00,2022,8,22,12,0,Monday,12,516,2022-08-22,17.029554233783927,738389,152,16.926532273640316,0.00608641855745296
2022-08-23 11:45:00,27569,3488,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,34.3,51.7,2.6,,11.587,950.6,Online,1020C0058922/INVT_08,Grid connected,403.1,398.8,399.3,234.7,230.4,229.4,140.823,141.716,141.482,98.12,72.9,1.0,50.04,97.708,-1.735,332.32,99.56,633.4,633.4,640.2,640.2,639.3,639.3,628.4,628.4,645.7,645.7,627.2,627.2,633.3,633.3,646.1,646.1,633.6,633.6,644.8,644.8,15.4,0.0,0.0,15.64,15.62,0.0,0.0,15.41,15.39,0.0,0.0,15.67,15.77,0.0,15.84,0.0,0.0,15.91,15.75,0.0,92130.25,2022/08/23 05:28:19,2022/08/22 18:14:19,9334.84,9436.98,9440.51,9266.78,9381.77,9293.21,9490.68,9595.32,9463.26,9511.63,11461.82,92127.46,0.0,94214.98,0.0,2022-08-23 11:45:00,2022,8,23,11,1,Tuesday,35,539,2022-08-23,16.821323402196576,738390,153,16.922546449528294,-0.0059815493864128055
2022-08-24 12:10:00,27734,3653,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,34.4,52.9,3.0,,11.392,962.7,Online,1020C0058922/INVT_08,Grid connected,405.8,400.9,401.4,236.0,232.5,231.1,144.078,145.013,144.572,98.18,67.2,1.0,50.07,100.555,-0.239,320.15,102.492,632.4,632.4,643.5,643.5,644.0,644.0,632.6,632.6,648.7,648.7,630.9,630.9,630.9,630.9,654.2,654.2,632.5,632.5,643.1,643.1,15.98,0.0,0.0,16.12,15.93,0.0,0.0,16.3,15.99,0.0,0.0,16.26,16.34,0.0,15.77,0.0,0.0,15.74,15.5,0.0,92836.36,2022/08/24 05:30:25,2022/08/23 18:15:39,9406.08,9509.42,9512.72,9337.7,9453.86,9364.76,9563.4,9669.21,9535.8,9584.44,12167.93,92833.57,0.0,94937.39,0.0,2022-08-24 12:10:00,2022,8,24,12,2,Wednesday,60,564,2022-08-24,17.099053795335788,738391,154,16.918560625416276,0.010668352581268751
